"Productos por proveedor"
"Proveedor","descripcion","cantidad","Precio coste","Total coste","pvp","total pvp",
"Algamar","Alga Dulse - Algamar - 100gr","1,00","5,76","5,76","9,70","9,70",
"Algamar","Alga espagueti de mar - Algamar- 100gr","2,00","3,57","7,14","5,40","10,80",
"Algamar","Alga instant (Alga espagueti de mar en polvo) - Algamar- 75 gr","1,00","3,59","3,59","5,72","5,72",
"Algamar","Alga nori copos - Algamar-  100 gr","2,00","7,08","14,16","10,50","21,00",
"Algamar","Alga Nori para Sushi - Algamar - 10 hojas de 30 gramos","1,00","4,03","4,03","6,00","6,00",
"Algamar","Alga wakame - Algamar- 100 gr","2,00","5,26","10,52","7,95","15,90",
"Algamar","Algas para ensalada- Algamar- 100 gr","2,00","5,75","11,50","9,75","19,50",
"Algamar","Arroz- lentejas pardinas y algas - Algamar- 500 gr","1,00","3,18","3,18","4,35","4,35",
"Algamar","Crema de almendra cruda y algas- Algamar-180gr.","1,00","6,23","6,23","12,25","12,25",
"Algamar","Crema de sesamo blanco (tahina) con algas - Algamar-  320g","1,00","5,44","5,44","7,72","7,72",
"Algamar","Espagueti tierra y mar (pasta con algas) - Algamar - 250 gr","3,00","1,89","5,67","2,53","7,59",
"Algamar","Flores de Mar (pasta integral con algas)- Algamar - 250 gr","2,00","1,89","3,78","2,70","5,40",
"Algamar","Palitos integrales de sesamo y algas-Algamar- 150 gr","6,00","2,69","16,14","3,97","23,82",
"Algamar","Pate de algas - Algamar- 200 gr","2,00","2,79","5,58","4,42","8,84",
"Algamar","Quinoa con Algas - Algamar - 500g","1,00","4,87","4,87","9,20","9,20",
"Algamar","Sopa de arroz- verduras y algas - Algamar-  500 gr","2,00","4,03","8,06","5,30","10,60",
"Algamar","Tortitas 5 cereales con algas - Algamar - 140gr","2,00","1,74","3,48","2,30","4,60",
"Algamar","Tortitas de arroz y algas- Algamar- 140 gr.","2,00","1,74","3,48","2,30","4,60",
"Algamar","Tortitas Espelta y Algas - Algamar - 140gr","3,00","3,13","9,39","2,30","6,90",
,,,,"Total:132,00",,"Total:194,49",
"Alta Diet (Biobel)","Blanqueador- Biobel- 1 kg","3,00","3,90","11,70","6,30","18,90",
"Alta Diet (Biobel)","Detergente - Biobel- 1,5 litros","6,00","4,75","28,50","8,00","48,00",
"Alta Diet (Biobel)","Detergente liquido- Biobel- 5 litros","1,00","14,20","14,20","23,00","23,00",
"Alta Diet (Biobel)","Jabon liquido prendas delicadas -VITAL- 1,5 litros","1,00","3,70","3,70","6,40","6,40",
"Alta Diet (Biobel)","Jabon prendas delicadas -Biobel- 1,5 litros","4,00","5,55","22,20","9,25","37,00",
"Alta Diet (Biobel)","Jabon ropa bebes y pieles sensibles- Biobel- 5 litros","1,00","15,50","15,50","25,85","25,85",
"Alta Diet (Biobel)","Jabon ropa bebes y pieles sensibles- Biobel-1,5 litros","1,00","5,10","5,10","8,95","8,95",
"Alta Diet (Biobel)","Lavavajillas -Biobel- 1 litro","4,00","2,95","11,80","4,70","18,80",
"Alta Diet (Biobel)","Lavavajillas -Biobel- 5 litros","2,00","14,90","29,80","23,00","46,00",
"Alta Diet (Biobel)","Lavavajillas pastillas - Biobel - 25 ud + 5 gratis","6,00","5,30","31,80","8,30","49,80",
"Alta Diet (Biobel)","Limpiahogar- Biobel- 1 litro","4,00","3,95","15,80","6,70","26,80",
"Alta Diet (Biobel)","Limpiahogar- Biobel- 5 litros","1,00","16,92","16,92","27,25","27,25",
"Alta Diet (Biobel)","Pastilla Jabon Coco- Biobel- 240 gr","8,00","2,20","17,60","3,50","28,00",
"Alta Diet (Biobel)","Tierra Diatomeas - CASTALIA - Biobel-250 gr","1,00","2,35","2,35","4,40","4,40",
,,,,"Total:226,97",,"Total:369,15",
"Amapola Biocosmetics","Aceite de Argan - Amapola Biocosmetics - 100 ml","1,00","8,50","8,50","14,90","14,90",
"Amapola Biocosmetics","Crema Corporal de Azahar y Frambuesa 400ml","2,00","9,50","19,00","16,65","33,30",
"Amapola Biocosmetics","Crema facial de aloe vera -Amapola BioCosmetics-50ml.","2,00","9,00","18,00","14,00","28,00",
"Amapola Biocosmetics","Crema facial de bardana y ortiga -Amapola BioCosmetics-50ml","1,00","9,00","9,00","14,00","14,00",
"Amapola Biocosmetics","Crema Facial de Calendula - Amapola BioCosmetics - 50 ml","3,00","13,00","39,00","23,00","69,00",
"Amapola Biocosmetics","Crema facial de rosa mosqueta -Amapola BioCosmetics- 50ml","4,00","11,80","47,20","20,70","82,80",
"Amapola Biocosmetics","Crema manos Calendula- Amapola Biocosmetics- 100 ml","1,00","4,50","4,50","7,90","7,90",
"Amapola Biocosmetics","Crema revitalizante alma de argan - Amapola Biocosmetics- 50 ml","1,00","15,30","15,30","26,85","26,85",
"Amapola Biocosmetics","Desodorante de arbol de te -Amapola Biocosmetics- 50 ml","2,00","4,50","9,00","7,90","15,80",
"Amapola Biocosmetics","Jabon de  Argan y Karite-Amapola Biocosmetics  - 100gr","2,00","2,80","5,60","4,90","9,80",
"Amapola Biocosmetics","Jabon de Calendula - Amapola Biocosmetics - 100gr","1,00","2,80","2,80","4,90","4,90",
"Amapola Biocosmetics","Jabon de Rosa de Mosqueta - Amapola BioCosmetics-100gr","1,00","2,80","2,80","4,90","4,90",
"Amapola Biocosmetics","Leche corporal de calendula y camomila -Amapola Biocosmetics- 250 ml","2,00","7,00","14,00","12,50","25,00",
"Amapola Biocosmetics","Leche corporal de hiperico - Amapola Biocosmetics- 250 ml","1,00","5,80","5,80","10,50","10,50",
"Amapola Biocosmetics","Leche corporal de manzanilla -Amapola BioCosmetics- 250 ml","1,00","5,80","5,80","10,20","10,20",
"Amapola Biocosmetics","Mascarilla arcilla de azahar- Amapola Biocosmetics- 50 ml","1,00","4,80","4,80","8,00","8,00",
,,,,"Total:211,10",,"Total:365,85",
"Artesania Bolivia","Bolsa compra convertible Art. Bolivia","2,00","3,64","7,27","5,50","11,00",
"Artesania Bolivia","Estuche alargado 1 cremallera - Artesania Bolivia","1,00","2,73","2,73","3,50","3,50",
"Artesania Bolivia","tarjeta postal -Art. Bolivia","2,00","1,36","2,73","2,50","5,00",
,,,,"Total:12,73",,"Total:19,50",
"Besana COOP","Cebolleta-manojo-Besana","62,00","1,50","93,00","2,15","133,09",
"Besana COOP","Coliflor- pieza-Besana","44,13","2,10","92,67","3,00","141,95",
"Besana COOP","Espinaca-manojo- Besana","115,74","1,50","173,61","2,15","253,38",
"Besana COOP","Lechuga Maravilla -precio Unidad-","1,00","1,25","1,25","1,90","1,90",
"Besana COOP","Nabo- Besana- kg","21,09","1,60","33,74","2,05","43,23",
,,,,"Total:394,28",,"Total:573,55",
"Biobardales -Comercial Beldrea","Bacon extra lonchas-Biobardales- 100 gramos","10,00","1,40","14,00","2,15","21,50",
"Biobardales -Comercial Beldrea","Bacon extra taco -Biobardales- 400 gramos","4,23","3,56","15,06","5,30","22,42",
"Biobardales -Comercial Beldrea","Chorizo barbacoa -Biobardales- 300 gramos","4,02","2,25","9,05","3,45","13,87",
"Biobardales -Comercial Beldrea","Chorizo extra lonchas -Biobardales- 100 gramos","5,00","2,10","10,50","3,30","16,55",
"Biobardales -Comercial Beldrea","Chorizo extra taco -Biobardales- 400 gramos","1,75","5,16","9,03","7,95","13,91",
"Biobardales -Comercial Beldrea","Chorizo Sarta Dulce-300 g-Biobardales","6,00","3,57","21,42","5,50","33,00",
"Biobardales -Comercial Beldrea","Chorizo sarta picante -Biobardales- 300 gramos","5,07","3,57","18,10","5,50","28,09",
"Biobardales -Comercial Beldrea","Chuleta de aguja de Cerdo -paq. 500 gr aprox- Biobardales - precio 500 gr","1,93","3,35","6,47","5,35","10,33",
"Biobardales -Comercial Beldrea","Chuleta de lomo de cerdo - paq. 500 gr aprox- Biobardales - precio 500 gr","8,51","3,98","33,87","6,35","54,03",
"Biobardales -Comercial Beldrea","Costillas  -   paq. 500 gr aprox - Biobardales - precio 500 gr","1,06","3,33","3,53","5,30","5,62",
"Biobardales -Comercial Beldrea","Crema de jamon serrano -Biobardales- 100 gramos","3,00","2,30","6,90","3,60","10,80",
"Biobardales -Comercial Beldrea","Fuet extra -Biobardales-  200 gramos","3,00","3,10","9,30","4,95","14,85",
"Biobardales -Comercial Beldrea","Huesos codillo de jamon-Biobardales- precio paquete 300 gramos","9,50","0,96","9,12","1,40","13,30",
"Biobardales -Comercial Beldrea","Jamon loncheado -Biobardales- 100 gramos","13,00","4,20","54,60","6,55","85,30",
"Biobardales -Comercial Beldrea","Lomo extra lonchas -Biobardales- 100 gramos","3,00","3,30","9,90","5,10","15,50",
"Biobardales -Comercial Beldrea","Lomo extra taco -Biobardales- 400 gramos","1,80","9,56","17,21","15,00","27,00",
"Biobardales -Comercial Beldrea","Pate de campana -Biobardales- 100gramos","1,00","2,30","2,30","3,60","2,16",
"Biobardales -Comercial Beldrea","Pate de finas hierbas -Biobardales- 100 gramos","1,00","2,30","2,30","3,60","3,60",
"Biobardales -Comercial Beldrea","Pate de pimienta negra -Biobardales-100 gramos","2,00","2,30","4,60","3,60","7,20",
"Biobardales -Comercial Beldrea","Preparado Legumbres (chorizo/morcilla/panceta)-Biobardales-Precio paquete 300 gramos","10,98","2,70","29,65","4,15","45,72",
"Biobardales -Comercial Beldrea","Salchichon extra taco -Biobardales-  400 gramos","1,85","5,16","9,55","7,95","15,01",
"Biobardales -Comercial Beldrea","Secreto - Biobardales - 500 gr","1,03","5,95","6,13","9,50","9,78",
"Biobardales -Comercial Beldrea","Sobrasada extra 3 medallones -Biobardales- 100 gramos","4,00","1,55","6,20","2,40","9,60",
"Biobardales -Comercial Beldrea","Sobrasada extra taco -Biobardales- 300 gramos","2,00","2,25","4,50","3,45","6,90",
,,,,"Total:313,26",,"Total:486,04",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Alubias blancas - Biogra - 500gr","3,00","1,52","4,56","2,30","6,90",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Alubias pintas-Biogra-500g","3,00","1,80","5,40","2,55","8,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Alubias rojas kidney-Biogra-500g","3,00","1,97","5,91","2,90","9,10",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Arroz jazmin integral - Biogra - 500gr","2,00","2,18","4,36","3,30","6,60",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Bolitas crujientes de salvado-Biogra-300g","1,00","1,48","1,48","2,35","2,35",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Bolitas de Maiz miel-Biogra-250g","8,00","1,99","15,92","2,60","20,80",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Bolitas Maiz chocolate-Biogra-250g","1,00","2,03","2,03","3,10","3,10",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Bulgur fino-Biogra-500g","1,00","1,57","1,57","2,50","2,50",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Bulgur grueso-Biogra-500g","2,00","1,57","3,14","2,50","5,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Chips de Garbanzo - Biogra - 80gr","12,00","1,43","17,16","2,15","25,80",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Cirulax Bio (salvado+lino+ciruela)-Biogra-250g","2,00","1,82","3,64","3,65","7,30",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Crispitos de arroz-Biogra_200gr","1,00","1,53","1,53","2,45","2,45",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Crispitos de cacao-Biogra-250g","4,00","1,99","7,96","3,10","12,40",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Datiles sin hueso-Biogra-230g","8,00","2,43","19,44","3,65","29,20",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Espagueti pasta con verduras-Biogra-250g","7,00","1,31","9,17","2,05","14,65",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Espirales verduras-Biogra-250g","2,00","1,31","2,62","2,00","4,10",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Fideo fino verduras-Biogra-250g","13,00","1,31","17,03","2,00","26,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Gomasio con algas-Biogra-120 g-cristal","3,00","1,84","5,52","3,10","9,30",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Gomasio natural-Biogra-120g-cristal","2,00","1,69","3,38","2,75","5,50",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hamburguesa  seitan queso cabra, mango, higo - Biogra (2ud)","9,00","2,53","22,77","3,80","34,20",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hamburguesa Azuki y Canamo - Biogra - 2ud","12,00","2,23","26,76","3,75","45,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hamburguesa barbacoa/ seitan - BBQ - Biogra (2ud)","5,00","2,23","11,15","3,30","16,50",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hamburguesa de Kale y Quinoa - Biogra - 2ud","19,00","2,23","42,37","3,35","63,95",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hamburguesa Lenteja roja y Chia - Biogra - 2ud","12,00","2,23","26,76","3,35","40,80",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hummus berenjena-Biogra-240g","11,00","2,64","29,04","3,85","42,35",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hummus olivas de Aragon-Biogra-240g","7,00","2,64","18,48","3,95","27,65",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Hummus tradicional-Biogra-240g","12,00","2,42","29,04","3,70","44,70",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Levadura panaria- Biogra- sobre 9 gr","13,00","0,65","8,45","0,95","12,35",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Maiz grano palomitas-Biogra-500g","8,00","1,78","14,24","3,05","24,30",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Mezcla de arroces salvajes - Biogra - 400gr","4,00","1,92","7,69","3,50","14,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Mijo pelado- Biogra- 500 gr","6,00","1,54","9,24","2,55","15,35",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Nachos de Maiz - Biogra - 110g","10,00","1,13","11,30","1,70","17,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Pasas sultanas-Biogra-250g","9,00","1,92","17,31","3,50","30,90",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Pasta Maravilla-lluvia verduras-Biogra-250g","5,00","1,31","6,55","2,00","10,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Pasta Maravilla-Lluvia-Integral-Biogra-250g","4,00","1,09","4,36","1,65","6,60",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Petalos crujientes de Salvado-Biogra-300g","1,00","0,91","0,91","2,55","2,55",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Pizza Espinacas, Pinones y Seitan-Biogra-300 g","2,00","2,73","5,45","6,25","12,43",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Pizza Setas-Biogra-300 g","2,00","3,69","7,38","6,50","12,65",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Pizza Vegana - Biogra 300gr","2,00","3,37","6,74","5,30","10,60",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Pizza Verduras y Tofu-Biogra-315 g","1,00","2,73","2,73","5,75","5,75",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Sal marina con Algas-Biogra-225g","1,00","2,19","2,19","3,50","3,50",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Sal marina Finas Hierbas-Biogra-225g","1,00","1,82","1,82","3,50","3,50",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Semillas mezcla-Biogra-200g","4,00","0,91","3,64","2,80","11,20",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Sopa Miso Rojo alga Wakame-Biogra-40g","2,00","1,82","3,64","3,50","7,00",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Sopa Miso Rojo con verduras-Biogra-40g","3,00","1,82","5,45","3,25","9,75",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Sopa Miso rojo shitake Setas silvestres -Biogra-40 g","1,00","2,29","2,29","3,25","3,25",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Tortas de Arroz y Quinoa-Biogra-100 g","5,00","0,90","4,50","2,30","10,70",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Tortas de Arroz y Sesamo-Biogra-100g","2,00","1,67","3,34","2,65","5,30",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Tortas de arroz-Biogra-100 g","8,00","0,74","5,92","1,95","15,60",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Vistteca Cebolla Sesamo-Biogra-90g","1,00","0,91","0,91","1,85","1,85",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Vistteca Cebolla Tomate-Biogra-90g","5,00","0,91","4,55","1,85","9,50",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Vistteca Cereales y Semillas-Biogra-90g","2,00","0,91","1,82","1,65","3,30",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Vistteca Espinacas y Gorgonzola-Biogra-90g","4,00","1,37","5,48","1,95","8,30",
"BIOGRA-SORRIBAS,S.A. P. DIET Y REG.","Vistteca Quinoa y Verduras-Biogra-90g","4,00","1,37","5,48","1,95","8,30",
,,,,"Total:491,56",,"Total:791,73",
"Biogran (El granero)","Cacao soluble con Panela 400gr - El granero -","1,00","6,30","6,30","10,00","10,00",
"Biogran (El granero)","Curcuma Ayurveda 100gr - El Granero -","3,00","3,90","11,70","6,82","20,46",
"Biogran (El granero)","Maca - El granero - 200gr","2,00","4,75","9,50","10,84","21,68",
"Biogran (El granero)","Macarrones de maiz y arroz SIN GLUTEN -El Granero- 500 gr","1,00","2,39","2,39","3,80","3,80",
"Biogran (El granero)","Moringa - El Granero -150gr","2,00","5,45","10,90","8,70","17,40",
"Biogran (El granero)","Sesamo Negro - 250 gr - El Granero -","2,00","1,86","3,72","3,00","6,00",
"Biogran (El granero)","Sirope de Agave 700g - El Granero -","1,00","4,75","4,75","7,60","7,60",
"Biogran (El granero)","Soja texturizada fina 250g - El Granero -","3,00","2,02","6,06","2,80","8,40",
"Biogran (El granero)","Soja texturizada gruesa 150g - El Granero -","1,00","1,24","1,24","1,95","1,95",
"Biogran (El granero)","Spirulina- Biogran- sobre 200 gr","1,00","8,20","8,20","13,00","13,00",
"Biogran (El granero)","SPRT Deportistas (proteina de guisante, algarroba y canamo) - Supralimento- El Granero - 200gr","1,00","4,75","4,75","8,70","8,70",
"Biogran (El granero)","Tempeh macerado con Tamari 170g - El Granero -","18,00","2,43","43,74","3,90","70,20",
"Biogran (El granero)","Tofu Fermentado al Pimiento 200gr - Taifun -","4,00","2,32","9,28","3,70","14,06",
"Biogran (El granero)","Tofu Fermentado con hierbas 200gr - Taifun -","1,00","2,32","2,32","3,70","3,70",
"Biogran (El granero)","Tofu Fermentado Natural 200gr - Taifun -","6,00","2,05","12,30","3,00","17,10",
"Biogran (El granero)","Vinagre Balsamico 250ml - El Granero -","1,00","2,80","2,80","4,45","4,45",
"Biogran (El granero)","Yogur de soja con Albaricoque  400gr - Sojade -","2,00","2,14","4,28","3,40","6,80",
"Biogran (El granero)","Yogur de soja con Arandanos  400gr - Sojade-","2,00","2,14","4,28","3,40","6,80",
"Biogran (El granero)","Yogur de Soja con Fresa 400gr - Sojade -","2,00","2,14","4,28","3,40","6,80",
"Biogran (El granero)","Yogur de Soja con Fruta de la Pasion y Frambuesa 400gr - Sojade -","2,00","2,14","4,28","3,40","6,85",
"Biogran (El granero)","Yogur de soja con Platano 400gr - Sojade -","2,00","2,12","4,24","3,40","6,80",
"Biogran (El granero)","Yogur soja de Limon 400gr - Sojade -","1,00","2,14","2,14","3,40","3,40",
,,,,"Total:163,45",,"Total:265,95",
"Biogredos","Barritas de Mazapan con Arandanos 130gr - Biogredos -","3,00","3,85","11,55","6,15","18,45",
"Biogredos","Bollito de Chocolate -Biogredos","50,00","1,20","60,00","1,90","95,00",
"Biogredos","Cantos del Barranco - 150gr Biogredos","3,00","2,20","6,60","3,50","10,50",
"Biogredos","Ciruelas pasas sin hueso - biogredos - 200gr","4,00","3,00","12,00","4,80","19,20",
"Biogredos","Croisants de Espelta-bolsa 4 un- Biogredos","37,00","2,45","90,65","3,90","144,30",
"Biogredos","Galletas con Arandanos-Biogredos - 200 gr","23,00","2,00","46,00","3,20","73,60",
"Biogredos","Galletas de canela - Biogredos - 200 gr","10,00","1,75","17,50","2,89","28,90",
"Biogredos","Galletas de copos de avena y pasas - Biogredos -  250gr","8,00","1,90","15,20","2,80","22,90",
"Biogredos","Galletas de desayuno con chocolate- Biogredos- 200 gr","43,00","1,90","81,70","3,05","131,15",
"Biogredos","Galletas de desayuno-Biogredos- 220 gr","7,00","1,90","13,30","3,05","21,35",
"Biogredos","Galletas de muesli- Biogredos- 200 gr","18,00","1,90","34,20","2,90","52,20",
"Biogredos","Galletas de salvado de avena - Biogredos - 250 gr","12,00","1,90","22,80","3,00","36,00",
"Biogredos","Galletas integrales de centeno - Biogredos - 200 gr","4,00","1,70","6,80","2,70","10,80",
"Biogredos","Galletas Integrales de Espelta -Biogredos- 200 gr","17,00","1,90","32,30","3,00","51,00",
"Biogredos","Magdalenas Veganas - Biogredos - 280 gr","18,00","2,10","37,80","3,35","60,30",
"Biogredos","Orejones de albaricoque - Biogredos - 200gr","3,00","2,60","7,80","4,20","12,60",
"Biogredos","Pan Rallado de Espelta Integral - Biogredos - 200 gr","5,00","1,42","7,10","2,20","11,00",
"Biogredos","Paneton con lagrimas de chocolate - Biogredos - 400gr","4,00","3,50","14,00","5,60","21,00",
"Biogredos","Paneton-BIOGREDOS-500 gr","3,00","3,70","11,10","5,90","17,70",
"Biogredos","Picos integrales - Biogredos - 200 gr","21,00","1,35","28,35","2,15","45,15",
"Biogredos","Picos integrales con sesamo - Biogredos - 200 gr","25,00","1,35","33,75","2,15","53,75",
"Biogredos","Plum cake de albaricoques y almendras-BIOGREDOS-300 gr","2,00","3,20","6,40","5,10","10,20",
"Biogredos","Plum cake de zanahoria y nueces-BIOGREDOS-300 gr","7,00","2,93","20,51","4,72","33,04",
"Biogredos","Roscon   Sin Gluten y sin Lactosa - 300gr - Biogredos","2,00","3,90","7,80","6,20","12,20",
"Biogredos","Roscon de Reyes-BIOGREDOS-230 gr","3,00","3,00","9,00","4,80","13,20",
"Biogredos","Roscon de Reyes-BIOGREDOS-500 gr","1,00","6,00","6,00","9,60","8,16",
"Biogredos","Suizo de pasas y avellanas -Biogredos - 180 gr","23,00","1,30","29,90","2,05","47,15",
,,,,"Total:670,11",,"Total:1 060,80",
"Biomilanes S.L.","Acelga-Biomilanes-1 Kg","128,22","1,20","153,86","2,35","310,00",
"Biomilanes S.L.","Aguacate Bacon- Biomilanes- kg.","41,10","2,45","100,68","4,15","170,34",
"Biomilanes S.L.","Aguacate Hass -Biomilanes- 1 Kg","106,75","3,95","421,68","4,80","581,06",
"Biomilanes S.L.","Ajo - Biomilanes - 500gr","2,10","1,55","3,25","2,60","6,07",
"Biomilanes S.L.","Alcachofas-Biomilanes-1 Kg","1,89","2,40","4,52","3,95","7,44",
"Biomilanes S.L.","Apio - Biomilanes - kg","24,30","1,00","24,30","2,55","58,35",
"Biomilanes S.L.","Berenjena INVERNADERO- Biomilanes- 1 Kg","97,04","1,30","126,15","2,80","342,98",
"Biomilanes S.L.","Boniato -Biomilanes- precio kilo","66,64","1,70","113,28","2,20","152,19",
"Biomilanes S.L.","Brocoli- Biomilanes- 1 Kg","83,12","1,70","141,31","3,15","255,30",
"Biomilanes S.L.","Calabacin INVERNADERO-Biomilanes- 1 Kg","246,57","1,20","295,88","2,90","911,96",
"Biomilanes S.L.","Calabaza cacahuete-Biomilanes- PIEZA, precio Kg","139,35","1,10","153,29","1,90","264,77",
"Biomilanes S.L.","Calabaza Hokkaido - Biomilanes - Pieza precio kilo","23,21","1,00","23,21","2,00","46,41",
"Biomilanes S.L.","Cebolla Fresca - Biomilanes - Kilo","0,50","1,40","0,70","2,45","1,23",
"Biomilanes S.L.","Cebolla Seca- Biomilanes- 1 kilo","0,35","0,85","0,30","1,75","0,61",
"Biomilanes S.L.","Cebolleta - Biomilanes - Precio kilo","1,58","1,55","2,44","2,70","4,25",
"Biomilanes S.L.","Col lisa-Biomilanes- pieza, precio kg","0,68","1,35","0,92","2,40","1,63",
"Biomilanes S.L.","Col lombarda- Biomilanes- precio kg","104,87","1,00","104,87","2,60","272,69",
"Biomilanes S.L.","Curcuma (raiz) - 100 gr - Biomilanes","31,51","0,57","18,06","1,75","55,18",
"Biomilanes S.L.","Granada- Biomilanes. kilo","5,36","1,45","7,77","2,55","13,66",
"Biomilanes S.L.","Jengibre (raiz)- Biomilanes- 250 gramos","51,31","0,99","50,67","1,60","82,55",
"Biomilanes S.L.","Lechuga malaguena- Biomilanes- pieza","8,00","0,95","7,60","1,80","14,40",
"Biomilanes S.L.","Lechuga Maravilla - Biomilanes - Unidad","3,00","1,00","3,00","1,90","5,70",
"Biomilanes S.L.","Limon - Biomilanes - Kg","1,13","2,60","2,93","2,30","2,59",
"Biomilanes S.L.","Mandarina Primosole- Biomilanes- kg","114,01","1,10","125,41","2,00","228,02",
"Biomilanes S.L.","Mango Kent- Biomilanes- kg","14,61","2,60","37,99","4,00","59,61",
"Biomilanes S.L.","Membrillo - Biomilanes-kg","0,54","1,25","0,67","2,25","1,20",
"Biomilanes S.L.","Naranja calibre grande-Biomilanes-1 kilo","123,94","0,90","111,54","1,70","210,71",
"Biomilanes S.L.","Naranja calibre pequeno-Biomilanes-1 kilo","221,80","0,80","177,44","1,60","351,66",
"Biomilanes S.L.","Naranja navel- mesa- Biomilanes 1 kg","32,45","0,90","29,21","1,70","55,16",
"Biomilanes S.L.","Naranja zumo- Biomilanes- kg","52,15","0,80","41,72","1,60","83,44",
"Biomilanes S.L.","Patata Blanca-Biomilanes- 1 Kg","8,03","0,70","5,62","1,80","14,45",
"Biomilanes S.L.","Patata roja - Biomilanes - 1 Kg","37,83","0,75","28,37","1,80","68,11",
"Biomilanes S.L.","Pepino INVERNADERO-Biomilanes-1kilo","67,49","1,35","91,10","2,45","183,79",
"Biomilanes S.L.","Pimiento California Rojo INVERNADERO -Biomilanes-Kg","115,25","2,45","282,36","3,85","437,21",
"Biomilanes S.L.","Pimiento rojo california-Biomilanes-1 Kg","6,13","2,25","13,79","3,55","21,76",
"Biomilanes S.L.","Pimiento Verde Asar- Biomilanes- kg","0,88","2,25","1,97","2,75","2,41",
"Biomilanes S.L.","Platano - Biomilanes - Precio kilo","436,00","1,70","741,19","2,95","1 285,39",
"Biomilanes S.L.","Pomelo-Biomilanes- kilo","43,52","1,40","60,93","2,25","94,62",
"Biomilanes S.L.","Tomate Cherry INVERNADERO-Biomilanes-kg","69,94","0,95","66,44","3,55","248,26",
"Biomilanes S.L.","Tomate en rama -Biomilanes-kg","20,84","1,50","31,25","2,70","62,78",
"Biomilanes S.L.","Tomate ensalada INVERNADERO-Biomilanes-1 kg","160,55","1,35","216,74","3,15","505,76",
"Biomilanes S.L.","Tomate ensalada-Biomilanes-1kilo","1,80","1,95","3,50","3,15","5,65",
"Biomilanes S.L.","Tomate Marmande-Biomilanes- kg","5,45","1,85","10,07","3,15","17,16",
